ISIN,Date,Return,Price,Model
AT0000746409,2023-09-26,1.0019315481137017,79.17,prod_LGBMRegressor
AT0000746409,2023-09-27,0.9963483396614485,78.88,prod_LGBMRegressor
AT0000746409,2023-09-28,1.0035287677588938,79.16,prod_LGBMRegressor
AT0000746409,2023-09-29,1.0033696461745045,79.42,prod_LGBMRegressor
AT0000746409,2023-10-02,1.0014056444533324,79.53,prod_LGBMRegressor
AT0000746409,2023-10-03,1.002980940114589,79.77,prod_LGBMRegressor
AT0000746409,2023-10-04,1.0045955954098673,80.14,prod_LGBMRegressor
AT0000746409,2023-10-05,1.0053634922006176,80.57,prod_LGBMRegressor
AT0000746409,2023-10-06,1.0074546830530406,81.17,prod_LGBMRegressor
AT0000922554,2023-09-25,0.9968518232943087,30.5,prod_LGBMRegressor
AT0000922554,2023-09-26,0.9909736770467896,30.23,prod_LGBMRegressor
AT0000922554,2023-09-27,0.9996596716437796,30.22,prod_LGBMRegressor
AT0000922554,2023-09-28,1.0037750477121845,30.33,prod_LGBMRegressor
AT0000922554,2023-09-29,0.9971582432140373,30.25,prod_LGBMRegressor
AT0000922554,2023-10-02,0.9986501259641343,30.21,prod_LGBMRegressor
AT0000922554,2023-10-03,0.9985060097293179,30.16,prod_LGBMRegressor
AT0000922554,2023-10-04,1.001821941931036,30.21,prod_LGBMRegressor
AT0000922554,2023-10-05,1.0037913529476925,30.33,prod_LGBMRegressor
AT0000922554,2023-10-06,1.0028535216165795,30.42,prod_LGBMRegressor
AT00000VIE62,2023-09-25,1.0040094005700224,46.99,prod_LGBMRegressor
AT00000VIE62,2023-09-26,1.0016228718347826,47.06,prod_LGBMRegressor
AT00000VIE62,2023-09-27,1.0003168205629955,47.08,prod_LGBMRegressor
AT00000VIE62,2023-09-28,1.0011444767304172,47.13,prod_LGBMRegressor
AT00000VIE62,2023-09-29,1.0011885855722962,47.19,prod_LGBMRegressor
AT00000VIE62,2023-10-02,1.0005078057916035,47.21,prod_LGBMRegressor
AT00000VIE62,2023-10-03,1.0014100741674608,47.28,prod_LGBMRegressor
AT00000VIE62,2023-10-04,1.0023620705853615,47.39,prod_LGBMRegressor
AT00000VIE62,2023-10-05,1.0024888784018051,47.51,prod_LGBMRegressor
AT00000VIE62,2023-10-06,1.0040067973884035,47.7,prod_LGBMRegressor
AT0000741053,2023-09-25,1.00397110425181,24.85,prod_LGBMRegressor
AT0000741053,2023-09-26,0.997332962102413,24.78,prod_LGBMRegressor
AT0000741053,2023-09-27,0.9994435645008276,24.77,prod_LGBMRegressor
AT0000741053,2023-09-28,1.002806487918462,24.84,prod_LGBMRegressor
AT0000741053,2023-09-29,1.002444692219203,24.9,prod_LGBMRegressor
AT0000741053,2023-10-02,1.0018355030535497,24.94,prod_LGBMRegressor
AT0000741053,2023-10-03,1.0028573071872884,25.02,prod_LGBMRegressor
AT0000741053,2023-10-04,1.0062293691850739,25.17,prod_LGBMRegressor
AT0000741053,2023-10-05,0.9984298518656354,25.13,prod_LGBMRegressor
AT0000741053,2023-10-06,1.0008782678584713,25.15,prod_LGBMRegressor
AT0000785555,2023-09-25,1.005336324760025,16.87,prod_LGBMRegressor
AT0000785555,2023-09-26,1.008727003812003,17.02,prod_LGBMRegressor
AT0000785555,2023-09-27,0.9794661835645804,16.67,prod_LGBMRegressor
AT0000785555,2023-09-28,0.9938116223619189,16.56,prod_LGBMRegressor
AT0000785555,2023-09-29,1.012107018440069,16.76,prod_LGBMRegressor
AT0000785555,2023-10-02,0.9892827664976331,16.59,prod_LGBMRegressor
AT0000785555,2023-10-03,0.9983253063432188,16.56,prod_LGBMRegressor
AT0000785555,2023-10-04,1.00448578847729,16.63,prod_LGBMRegressor
AT0000785555,2023-10-05,0.9974101106465839,16.59,prod_LGBMRegressor
AT0000785555,2023-10-06,1.0002383865169426,16.59,prod_LGBMRegressor
AT0000831706,2023-09-25,0.9981837494206964,23.8,prod_LGBMRegressor
AT0000831706,2023-09-26,0.9994577047265568,23.78,prod_LGBMRegressor
AT0000831706,2023-09-27,0.9975305243704301,23.73,prod_LGBMRegressor
AT0000831706,2023-09-28,0.998957152200507,23.7,prod_LGBMRegressor
AT0000831706,2023-09-29,0.9995774715593813,23.69,prod_LGBMRegressor
AT0000831706,2023-10-02,1.0022677869545176,23.74,prod_LGBMRegressor
AT0000831706,2023-10-03,1.0020350908953444,23.79,prod_LGBMRegressor
AT0000831706,2023-10-04,1.0024000122529138,23.85,prod_LGBMRegressor
AT0000831706,2023-10-05,1.0027876127690658,23.92,prod_LGBMRegressor
AT0000831706,2023-10-06,1.00494279843702,24.03,prod_LGBMRegressor
AT0000644505,2023-09-25,0.9952504000779354,38.47,prod_LGBMRegressor
AT0000644505,2023-09-26,0.9919151220110549,38.16,prod_LGBMRegressor
AT0000644505,2023-09-27,1.0037147917827929,38.3,prod_LGBMRegressor
AT0000644505,2023-09-28,1.0022582918991634,38.38,prod_LGBMRegressor
AT0000644505,2023-09-29,0.9978349047683941,38.3,prod_LGBMRegressor
AT0000644505,2023-10-02,1.005776820595798,38.52,prod_LGBMRegressor
AT0000644505,2023-10-03,0.9961051675441402,38.37,prod_LGBMRegressor
AT0000644505,2023-10-04,0.9956672596151297,38.21,prod_LGBMRegressor
AT0000644505,2023-10-05,0.9966417700896415,38.08,prod_LGBMRegressor
AT0000644505,2023-10-06,1.0010056281185666,38.12,prod_LGBMRegressor
AT0000758305,2023-09-25,0.9965334676089388,22.62,prod_LGBMRegressor
AT0000758305,2023-09-26,0.9975333421172374,22.57,prod_LGBMRegressor
AT0000758305,2023-09-27,0.9965862081923703,22.49,prod_LGBMRegressor
AT0000758305,2023-09-28,0.9964985698780725,22.41,prod_LGBMRegressor
AT0000758305,2023-09-29,1.0028571097993486,22.47,prod_LGBMRegressor
AT0000758305,2023-10-02,1.00490766087289,22.58,prod_LGBMRegressor
AT0000758305,2023-10-03,1.0025093695734948,22.64,prod_LGBMRegressor
AT0000758305,2023-10-04,1.0091879855394867,22.85,prod_LGBMRegressor
AT0000758305,2023-10-05,1.003614085528227,22.93,prod_LGBMRegressor
AT0000758305,2023-10-06,1.0008235083770403,22.95,prod_LGBMRegressor
AT0000938204,2023-09-25,1.0007299460422048,128.09,prod_LGBMRegressor
AT0000938204,2023-09-26,1.0006784308400842,128.18,prod_LGBMRegressor
AT0000938204,2023-09-27,1.0001373004944976,128.2,prod_LGBMRegressor
AT0000938204,2023-09-28,1.0011584965930576,128.35,prod_LGBMRegressor
AT0000938204,2023-09-29,1.002046552390308,128.61,prod_LGBMRegressor
AT0000938204,2023-10-02,0.9994842472126683,128.54,prod_LGBMRegressor
AT0000938204,2023-10-03,1.0056683114658163,129.27,prod_LGBMRegressor
AT0000938204,2023-10-04,0.9980014079478435,129.01,prod_LGBMRegressor
AT0000938204,2023-10-05,1.0007714295797707,129.11,prod_LGBMRegressor
AT0000938204,2023-10-06,1.0008635159807682,129.22,prod_LGBMRegressor
AT0000908504,2023-09-25,0.9981407275656673,26.0,prod_LGBMRegressor
AT0000908504,2023-09-26,1.0003846159949707,26.01,prod_LGBMRegressor
AT0000908504,2023-09-27,1.0008402031144292,26.03,prod_LGBMRegressor
AT0000908504,2023-09-28,1.001525982091,26.07,prod_LGBMRegressor
AT0000908504,2023-09-29,0.9993021426714571,26.05,prod_LGBMRegressor
AT0000908504,2023-10-02,1.0012036307773162,26.09,prod_LGBMRegressor
AT0000908504,2023-10-03,1.004946731909522,26.22,prod_LGBMRegressor
AT0000908504,2023-10-04,1.0056324608946638,26.36,prod_LGBMRegressor
AT0000908504,2023-10-05,1.0039529907694154,26.47,prod_LGBMRegressor
AT0000908504,2023-10-06,1.0036634728738172,26.56,prod_LGBMRegressor
AT0000A21KS2,2023-09-25,0.9999115129586695,18.2,prod_LGBMRegressor
AT0000A21KS2,2023-09-26,1.000165859003404,18.2,prod_LGBMRegressor
AT0000A21KS2,2023-09-27,1.0017603400511854,18.23,prod_LGBMRegressor
AT0000A21KS2,2023-09-28,1.0033252711151193,18.29,prod_LGBMRegressor
AT0000A21KS2,2023-09-29,1.0031144938754502,18.35,prod_LGBMRegressor
AT0000A21KS2,2023-10-02,1.0023144712513021,18.39,prod_LGBMRegressor
AT0000A21KS2,2023-10-03,1.0028402304421653,18.45,prod_LGBMRegressor
AT0000A21KS2,2023-10-04,1.0022357145816558,18.49,prod_LGBMRegressor
AT0000A21KS2,2023-10-05,1.0021026104193849,18.53,prod_LGBMRegressor
AT0000A21KS2,2023-10-06,1.0025581785694357,18.57,prod_LGBMRegressor
AT0000641352,2023-09-25,1.0007430848707637,30.87,prod_LGBMRegressor
AT0000641352,2023-09-26,1.00236161360022,30.95,prod_LGBMRegressor
AT0000641352,2023-09-27,1.0010014080979217,30.98,prod_LGBMRegressor
AT0000641352,2023-09-28,1.0013592883112972,31.02,prod_LGBMRegressor
AT0000641352,2023-09-29,1.0015936165581096,31.07,prod_LGBMRegressor
AT0000641352,2023-10-02,1.0022518164963696,31.14,prod_LGBMRegressor
AT0000641352,2023-10-03,1.001392318539843,31.18,prod_LGBMRegressor
AT0000641352,2023-10-04,1.0027957422900822,31.27,prod_LGBMRegressor
AT0000641352,2023-10-05,1.0027185927426423,31.35,prod_LGBMRegressor
AT0000641352,2023-10-06,1.0027191383584142,31.44,prod_LGBMRegressor
AT0000821103,2023-09-25,1.0028422666800405,7.59,prod_LGBMRegressor
AT0000821103,2023-09-26,1.001935697224579,7.61,prod_LGBMRegressor
AT0000821103,2023-09-27,1.0023995053677752,7.62,prod_LGBMRegressor
AT0000821103,2023-09-28,1.0032181189392475,7.65,prod_LGBMRegressor
AT0000821103,2023-09-29,1.0026921075084032,7.67,prod_LGBMRegressor
AT0000821103,2023-10-02,1.0021410948808605,7.69,prod_LGBMRegressor
AT0000821103,2023-10-03,1.0023975191391084,7.7,prod_LGBMRegressor
AT0000821103,2023-10-04,1.002400693305542,7.72,prod_LGBMRegressor
AT0000821103,2023-10-05,1.002980491965218,7.75,prod_LGBMRegressor
AT0000821103,2023-10-06,1.0022357145816558,7.76,prod_LGBMRegressor
AT0000999982,2023-09-25,0.9989982843399048,3155.75,prod_lstm
AT0000999982,2023-09-26,0.9959282279014587,3142.9,prod_lstm
AT0000999982,2023-09-27,1.000406265258789,3144.17,prod_lstm
AT0000999982,2023-09-28,1.0012837648391724,3148.21,prod_lstm
AT0000999982,2023-09-29,0.9988826513290405,3144.69,prod_lstm
AT0000999982,2023-10-02,0.9999369382858276,3144.49,prod_lstm
AT0000999982,2023-10-03,1.0047093629837036,3159.3,prod_lstm
AT0000999982,2023-10-04,0.9975396990776062,3151.53,prod_lstm
AT0000999982,2023-10-05,0.9996997714042664,3150.58,prod_lstm
AT0000999982,2023-10-06,1.000212550163269,3151.25,prod_lstm
AT0000743059,2023-09-25,0.9975647926330566,45.09,prod_lstm
AT0000743059,2023-09-26,1.0001633167266846,45.1,prod_lstm
AT0000743059,2023-09-27,0.9967598915100098,44.95,prod_lstm
AT0000743059,2023-09-28,1.002826452255249,45.08,prod_lstm
AT0000743059,2023-09-29,1.0002782344818115,45.09,prod_lstm
AT0000743059,2023-10-02,1.0006587505340576,45.12,prod_lstm
AT0000743059,2023-10-03,0.9994983673095703,45.1,prod_lstm
AT0000743059,2023-10-04,0.9999644160270691,45.1,prod_lstm
AT0000743059,2023-10-05,1.0025150775909424,45.21,prod_lstm
AT0000743059,2023-10-06,1.0002118349075317,45.22,prod_lstm
AT0000937503,2023-09-25,0.9914998412132263,25.9,prod_lstm
AT0000937503,2023-09-26,0.9961584806442261,25.8,prod_lstm
AT0000937503,2023-09-27,0.995688259601593,25.69,prod_lstm
AT0000937503,2023-09-28,0.9949076771736145,25.56,prod_lstm
AT0000937503,2023-09-29,0.9930805563926697,25.38,prod_lstm
AT0000937503,2023-10-02,0.995120108127594,25.26,prod_lstm
AT0000937503,2023-10-03,0.9945308566093445,25.12,prod_lstm
AT0000937503,2023-10-04,0.9980977177619934,25.07,prod_lstm
AT0000937503,2023-10-05,0.9938856959342957,24.92,prod_lstm
AT0000937503,2023-10-06,0.9956797957420349,24.81,prod_lstm
AT0000652011,2023-09-25,0.9980027079582214,32.4,prod_lstm
AT0000652011,2023-09-26,0.9976008534431458,32.32,prod_lstm
AT0000652011,2023-09-27,0.9941515326499939,32.13,prod_lstm
AT0000652011,2023-09-28,0.9983544945716858,32.08,prod_lstm
AT0000652011,2023-09-29,0.995896577835083,31.94,prod_lstm
AT0000652011,2023-10-02,0.997259259223938,31.86,prod_lstm
AT0000652011,2023-10-03,0.9934630990028381,31.65,prod_lstm
AT0000652011,2023-10-04,0.9959856867790222,31.52,prod_lstm
AT0000652011,2023-10-05,0.9950540065765381,31.37,prod_lstm
AT0000652011,2023-10-06,0.9966623783111572,31.26,prod_lstm
AT0000746409,2023-09-25,0.9955427646636963,78.85,prod_lstm
AT0000746409,2023-09-26,0.99409019947052,78.38,prod_lstm
AT0000746409,2023-09-27,0.9908256530761719,77.66,prod_lstm
AT0000746409,2023-09-28,0.9956539869308472,77.32,prod_lstm
AT0000746409,2023-09-29,0.994042158126831,76.86,prod_lstm
AT0000746409,2023-10-02,0.9949593544006348,76.48,prod_lstm
AT0000746409,2023-10-03,0.9925010204315186,75.9,prod_lstm
AT0000746409,2023-10-04,0.9942824244499207,75.47,prod_lstm
AT0000746409,2023-10-05,0.993232011795044,74.96,prod_lstm
AT0000746409,2023-10-06,0.9933260083198547,74.46,prod_lstm
AT0000922554,2023-09-25,0.9924982190132141,30.37,prod_lstm
AT0000922554,2023-09-26,0.9877385497093201,30.0,prod_lstm
AT0000922554,2023-09-27,0.9913901686668396,29.74,prod_lstm
AT0000922554,2023-09-28,0.996914803981781,29.65,prod_lstm
AT0000922554,2023-09-29,0.9916285276412964,29.4,prod_lstm
AT0000922554,2023-10-02,0.9875100255012512,29.03,prod_lstm
AT0000922554,2023-10-03,0.9890508055686951,28.71,prod_lstm
AT0000922554,2023-10-04,0.987114429473877,28.34,prod_lstm
AT0000922554,2023-10-05,0.9866342544555664,27.97,prod_lstm
AT0000922554,2023-10-06,0.9884877800941467,27.64,prod_lstm
AT00000VIE62,2023-09-25,0.9951727390289307,46.57,prod_lstm
AT00000VIE62,2023-09-26,0.9969131946563721,46.43,prod_lstm
AT00000VIE62,2023-09-27,0.9972648620605469,46.3,prod_lstm
AT00000VIE62,2023-09-28,1.002148985862732,46.4,prod_lstm
AT00000VIE62,2023-09-29,0.9972440600395203,46.27,prod_lstm
AT00000VIE62,2023-10-02,0.9978036880493164,46.17,prod_lstm
AT00000VIE62,2023-10-03,0.9963818788528442,46.01,prod_lstm
AT00000VIE62,2023-10-04,0.9929206371307373,45.68,prod_lstm
AT00000VIE62,2023-10-05,0.9946854114532471,45.44,prod_lstm
AT00000VIE62,2023-10-06,0.9949613809585571,45.21,prod_lstm
AT0000741053,2023-09-25,0.9945688843727112,24.62,prod_lstm
AT0000741053,2023-09-26,0.9942063689231873,24.47,prod_lstm
AT0000741053,2023-09-27,0.9951242804527283,24.35,prod_lstm
AT0000741053,2023-09-28,0.9939022660255432,24.21,prod_lstm
AT0000741053,2023-09-29,0.9916200041770935,24.0,prod_lstm
AT0000741053,2023-10-02,0.9958934783935547,23.9,prod_lstm
AT0000741053,2023-10-03,0.9940533638000488,23.76,prod_lstm
AT0000741053,2023-10-04,0.9901189208030701,23.53,prod_lstm
AT0000741053,2023-10-05,0.9960805177688599,23.43,prod_lstm
AT0000741053,2023-10-06,0.9959636330604553,23.34,prod_lstm
AT0000785555,2023-09-25,0.9954191446304321,16.7,prod_lstm
AT0000785555,2023-09-26,0.9982399344444275,16.67,prod_lstm
AT0000785555,2023-09-27,1.0013471841812134,16.7,prod_lstm
AT0000785555,2023-09-28,0.9997340440750122,16.69,prod_lstm
AT0000785555,2023-09-29,0.9978175163269043,16.66,prod_lstm
AT0000785555,2023-10-02,1.0026288032531738,16.7,prod_lstm
AT0000785555,2023-10-03,0.9923489093780518,16.57,prod_lstm
AT0000785555,2023-10-04,0.9997379183769226,16.57,prod_lstm
AT0000785555,2023-10-05,0.9988791346549988,16.55,prod_lstm
AT0000785555,2023-10-06,0.9957781434059143,16.48,prod_lstm
AT0000831706,2023-09-25,0.9934565424919128,23.68,prod_lstm
AT0000831706,2023-09-26,0.9881327748298645,23.4,prod_lstm
AT0000831706,2023-09-27,0.9923012256622314,23.22,prod_lstm
AT0000831706,2023-09-28,0.9943124651908875,23.09,prod_lstm
AT0000831706,2023-09-29,0.9927011132240295,22.92,prod_lstm
AT0000831706,2023-10-02,0.9914083480834961,22.73,prod_lstm
AT0000831706,2023-10-03,0.9954073429107666,22.62,prod_lstm
AT0000831706,2023-10-04,0.9946891069412231,22.5,prod_lstm
AT0000831706,2023-10-05,0.9939488172531128,22.36,prod_lstm
AT0000831706,2023-10-06,0.9904363751411438,22.15,prod_lstm
AT0000644505,2023-09-25,1.000250220298767,38.66,prod_lstm
AT0000644505,2023-09-26,0.9986404180526733,38.61,prod_lstm
AT0000644505,2023-09-27,1.001473307609558,38.66,prod_lstm
AT0000644505,2023-09-28,0.9958457350730896,38.5,prod_lstm
AT0000644505,2023-09-29,0.997956395149231,38.42,prod_lstm
AT0000644505,2023-10-02,0.9964190721511841,38.29,prod_lstm
AT0000644505,2023-10-03,0.9955433011054993,38.12,prod_lstm
AT0000644505,2023-10-04,0.9968008399009705,37.99,prod_lstm
AT0000644505,2023-10-05,0.9969995617866516,37.88,prod_lstm
AT0000644505,2023-10-06,0.998254656791687,37.81,prod_lstm
AT0000758305,2023-09-25,0.9916139841079712,22.51,prod_lstm
AT0000758305,2023-09-26,0.9887082576751709,22.26,prod_lstm
AT0000758305,2023-09-27,0.9964743852615356,22.18,prod_lstm
AT0000758305,2023-09-28,0.9913052320480347,21.98,prod_lstm
AT0000758305,2023-09-29,0.9904126524925232,21.77,prod_lstm
AT0000758305,2023-10-02,0.9930183291435242,21.62,prod_lstm
AT0000758305,2023-10-03,0.9902632236480713,21.41,prod_lstm
AT0000758305,2023-10-04,0.9898678064346313,21.19,prod_lstm
AT0000758305,2023-10-05,0.9930338859558105,21.05,prod_lstm
AT0000758305,2023-10-06,0.9921755194664001,20.88,prod_lstm
AT0000938204,2023-09-25,0.9876720309257507,126.42,prod_lstm
AT0000938204,2023-09-26,0.986660361289978,124.74,prod_lstm
AT0000938204,2023-09-27,0.9883505702018738,123.28,prod_lstm
AT0000938204,2023-09-28,0.9896208643913269,122.0,prod_lstm
AT0000938204,2023-09-29,0.989645779132843,120.74,prod_lstm
AT0000938204,2023-10-02,0.9875292181968689,119.23,prod_lstm
AT0000938204,2023-10-03,0.9871575832366943,117.7,prod_lstm
AT0000938204,2023-10-04,0.9891695380210876,116.43,prod_lstm
AT0000938204,2023-10-05,0.9871858954429626,114.94,prod_lstm
AT0000938204,2023-10-06,0.9839271306991577,113.09,prod_lstm
AT0000908504,2023-09-25,0.9862654209136963,25.69,prod_lstm
AT0000908504,2023-09-26,0.985942542552948,25.33,prod_lstm
AT0000908504,2023-09-27,0.992423415184021,25.14,prod_lstm
AT0000908504,2023-09-28,0.9832349419593811,24.72,prod_lstm
AT0000908504,2023-09-29,0.9906561970710754,24.49,prod_lstm
AT0000908504,2023-10-02,0.9927628636360168,24.31,prod_lstm
AT0000908504,2023-10-03,0.994105339050293,24.17,prod_lstm
AT0000908504,2023-10-04,0.9881219863891602,23.88,prod_lstm
AT0000908504,2023-10-05,0.9897627234458923,23.63,prod_lstm
AT0000908504,2023-10-06,0.988677978515625,23.37,prod_lstm
AT0000A21KS2,2023-09-25,0.9936840534210205,18.09,prod_lstm
AT0000A21KS2,2023-09-26,0.9939524531364441,17.98,prod_lstm
AT0000A21KS2,2023-09-27,0.9974238872528076,17.93,prod_lstm
AT0000A21KS2,2023-09-28,0.9963493347167969,17.86,prod_lstm
AT0000A21KS2,2023-09-29,0.995535135269165,17.78,prod_lstm
AT0000A21KS2,2023-10-02,0.9967493414878845,17.73,prod_lstm
AT0000A21KS2,2023-10-03,0.9970728158950806,17.67,prod_lstm
AT0000A21KS2,2023-10-04,0.9967061877250671,17.62,prod_lstm
AT0000A21KS2,2023-10-05,0.9940878748893738,17.51,prod_lstm
AT0000A21KS2,2023-10-06,0.9955065250396729,17.43,prod_lstm
AT0000641352,2023-09-25,0.9952253103256226,30.7,prod_lstm
AT0000641352,2023-09-26,0.9946515560150146,30.54,prod_lstm
AT0000641352,2023-09-27,0.992888331413269,30.32,prod_lstm
AT0000641352,2023-09-28,0.9922490119934082,30.09,prod_lstm
AT0000641352,2023-09-29,0.9970083832740784,30.0,prod_lstm
AT0000641352,2023-10-02,0.9944071769714355,29.83,prod_lstm
AT0000641352,2023-10-03,0.9958474040031433,29.7,prod_lstm
AT0000641352,2023-10-04,0.9985160231590271,29.66,prod_lstm
AT0000641352,2023-10-05,0.9943116903305054,29.49,prod_lstm
AT0000641352,2023-10-06,0.9964506030082703,29.39,prod_lstm
AT0000821103,2023-09-25,0.9918792247772217,7.51,prod_lstm
AT0000821103,2023-09-26,0.9893068671226501,7.43,prod_lstm
AT0000821103,2023-09-27,0.9909063577651978,7.36,prod_lstm
AT0000821103,2023-09-28,0.9964900016784668,7.33,prod_lstm
AT0000821103,2023-09-29,0.9907060861587524,7.27,prod_lstm
AT0000821103,2023-10-02,0.9967636466026306,7.24,prod_lstm
AT0000821103,2023-10-03,0.9969428181648254,7.22,prod_lstm
AT0000821103,2023-10-04,0.9939451813697815,7.18,prod_lstm
AT0000821103,2023-10-05,0.993235170841217,7.13,prod_lstm
AT0000821103,2023-10-06,0.9950598478317261,7.09,prod_lstm
AT0000999982,2023-09-25,1.000423313607373,3160.25,prod_moving_average_recursive
AT0000999982,2023-09-26,1.0005656677118662,3162.03,prod_moving_average_recursive
AT0000999982,2023-09-27,1.0005823972615335,3163.88,prod_moving_average_recursive
AT0000999982,2023-09-28,1.0005974441446133,3165.77,prod_moving_average_recursive
AT0000999982,2023-09-29,1.0006213579948005,3167.73,prod_moving_average_recursive
AT0000999982,2023-10-02,1.0006950302537327,3169.94,prod_moving_average_recursive
AT0000999982,2023-10-03,1.0006335213792463,3171.94,prod_moving_average_recursive
AT0000999982,2023-10-04,1.0005988106521864,3173.84,prod_moving_average_recursive
AT0000999982,2023-10-05,1.0004671606996558,3175.33,prod_moving_average_recursive
AT0000999982,2023-10-06,1.0004925886120084,3176.89,prod_moving_average_recursive
AT0000743059,2023-09-25,1.0005711107451645,45.23,prod_moving_average_recursive
AT0000743059,2023-09-26,1.0008969767686453,45.27,prod_moving_average_recursive
AT0000743059,2023-09-27,1.0008727410702252,45.31,prod_moving_average_recursive
AT0000743059,2023-09-28,1.000805659200439,45.34,prod_moving_average_recursive
AT0000743059,2023-09-29,1.000834891725526,45.38,prod_moving_average_recursive
AT0000743059,2023-10-02,1.000805726097466,45.42,prod_moving_average_recursive
AT0000743059,2023-10-03,1.0007715657343261,45.45,prod_moving_average_recursive
AT0000743059,2023-10-04,1.000726427210828,45.48,prod_moving_average_recursive
AT0000743059,2023-10-05,1.0005078903109867,45.51,prod_moving_average_recursive
AT0000743059,2023-10-06,1.0004687803020553,45.53,prod_moving_average_recursive
AT0000937503,2023-09-25,1.0011962885665966,26.15,prod_moving_average_recursive
AT0000937503,2023-09-26,1.0013335237196108,26.19,prod_moving_average_recursive
AT0000937503,2023-09-27,1.0013469697851303,26.22,prod_moving_average_recursive
AT0000937503,2023-09-28,1.0013169442965149,26.26,prod_moving_average_recursive
AT0000937503,2023-09-29,1.0014626940867388,26.29,prod_moving_average_recursive
AT0000937503,2023-10-02,1.0016188068681817,26.34,prod_moving_average_recursive
AT0000937503,2023-10-03,1.0015830083221196,26.38,prod_moving_average_recursive
AT0000937503,2023-10-04,1.0014699681653625,26.42,prod_moving_average_recursive
AT0000937503,2023-10-05,1.0012418867339696,26.45,prod_moving_average_recursive
AT0000937503,2023-10-06,1.0013339416120053,26.49,prod_moving_average_recursive
AT0000652011,2023-09-25,1.0010465945007825,32.49,prod_moving_average_recursive
AT0000652011,2023-09-26,1.0012522356962745,32.53,prod_moving_average_recursive
AT0000652011,2023-09-27,1.001343452101133,32.58,prod_moving_average_recursive
AT0000652011,2023-09-28,1.0013942622902245,32.62,prod_moving_average_recursive
AT0000652011,2023-09-29,1.0014286458222585,32.67,prod_moving_average_recursive
AT0000652011,2023-10-02,1.001478952956761,32.72,prod_moving_average_recursive
AT0000652011,2023-10-03,1.0014125200943296,32.76,prod_moving_average_recursive
AT0000652011,2023-10-04,1.001407762827179,32.81,prod_moving_average_recursive
AT0000652011,2023-10-05,1.0011987133066127,32.85,prod_moving_average_recursive
AT0000652011,2023-10-06,1.0012049313433864,32.89,prod_moving_average_recursive
AT0000746409,2023-09-25,0.9996287400478371,79.17,prod_moving_average_recursive
AT0000746409,2023-09-26,0.999690397489871,79.15,prod_moving_average_recursive
AT0000746409,2023-09-27,0.9996717000937088,79.12,prod_moving_average_recursive
AT0000746409,2023-09-28,0.9996356622960381,79.09,prod_moving_average_recursive
AT0000746409,2023-09-29,0.999565643879139,79.06,prod_moving_average_recursive
AT0000746409,2023-10-02,0.9997245580085127,79.04,prod_moving_average_recursive
AT0000746409,2023-10-03,0.9996925970847066,79.01,prod_moving_average_recursive
AT0000746409,2023-10-04,0.9996542236353358,78.98,prod_moving_average_recursive
AT0000746409,2023-10-05,0.9996856909875618,78.96,prod_moving_average_recursive
AT0000746409,2023-10-06,0.9997175625468224,78.94,prod_moving_average_recursive
AT0000922554,2023-09-25,0.9999878094021473,30.6,prod_moving_average_recursive
AT0000922554,2023-09-26,1.00009889989245,30.6,prod_moving_average_recursive
AT0000922554,2023-09-27,1.0001244214572007,30.61,prod_moving_average_recursive
AT0000922554,2023-09-28,1.0001502072467625,30.61,prod_moving_average_recursive
AT0000922554,2023-09-29,1.0002537190908611,30.62,prod_moving_average_recursive
AT0000922554,2023-10-02,1.0002940195132715,30.63,prod_moving_average_recursive
AT0000922554,2023-10-03,1.0002298320890595,30.63,prod_moving_average_recursive
AT0000922554,2023-10-04,1.000179251282747,30.64,prod_moving_average_recursive
AT0000922554,2023-10-05,1.000244380635408,30.65,prod_moving_average_recursive
AT0000922554,2023-10-06,1.0002976643142305,30.66,prod_moving_average_recursive
AT00000VIE62,2023-09-25,1.0013509170033965,46.86,prod_moving_average_recursive
AT00000VIE62,2023-09-26,1.001344356512017,46.93,prod_moving_average_recursive
AT00000VIE62,2023-09-27,1.00128548765458,46.99,prod_moving_average_recursive
AT00000VIE62,2023-09-28,1.001290435026572,47.05,prod_moving_average_recursive
AT00000VIE62,2023-09-29,1.00132437970626,47.11,prod_moving_average_recursive
AT00000VIE62,2023-10-02,1.0013528182158231,47.17,prod_moving_average_recursive
AT00000VIE62,2023-10-03,1.0013405054857127,47.24,prod_moving_average_recursive
AT00000VIE62,2023-10-04,1.0013690418983152,47.3,prod_moving_average_recursive
AT00000VIE62,2023-10-05,1.0013567647619201,47.37,prod_moving_average_recursive
AT00000VIE62,2023-10-06,1.001391275363471,47.43,prod_moving_average_recursive
AT0000741053,2023-09-25,1.0012608125656952,24.78,prod_moving_average_recursive
AT0000741053,2023-09-26,1.0013487714313507,24.81,prod_moving_average_recursive
AT0000741053,2023-09-27,1.0013583868438256,24.85,prod_moving_average_recursive
AT0000741053,2023-09-28,1.0014216005813144,24.88,prod_moving_average_recursive
AT0000741053,2023-09-29,1.0014091368317306,24.92,prod_moving_average_recursive
AT0000741053,2023-10-02,1.0014822550386844,24.96,prod_moving_average_recursive
AT0000741053,2023-10-03,1.001460738771624,24.99,prod_moving_average_recursive
AT0000741053,2023-10-04,1.0013593656809503,25.03,prod_moving_average_recursive
AT0000741053,2023-10-05,1.001338308383692,25.06,prod_moving_average_recursive
